id,name,acct_code,external_id,customer_id,user_id,project_location_id,project_stage_id,cost_center_id,billing_contact_id,shipping_contact_id,notes,recalc_warning,currency,budget,budget_time,budget_cost,rate,sga_labor,start_date,finish_date,notify_owner,notify_assignees,notify_issue_assigned_to,notify_issue_created_project_owner,notify_issue_created_customer_owner,notify_issue_closed_assigned_to,notify_issue_closed_project_owner,notify_issue_closed_customer_owner,invoice_text,invoice_layout_id,te_approver,az_approver,ta_approver,pr_approver,po_approver,br_approver,tb_approver,te_approvalprocess,az_approvalprocess,ta_approvalprocess,pr_approvalprocess,po_approvalprocess,br_approvalprocess,tb_approvalprocess,dirty,want_dirty,sync_customer,auto_bill,auto_bill_cap,auto_bill_cap_value,auto_bill_override,tax_rate_federal,tax_rate_state,tax_location_id,task_budget_cost,task_budget_revenue,defer_recalc,msp_link_type,sync_workspace,only_owner_can_edit,user_filter,timetype_filter,category_filter,assignment_cc,billing_code,message,active,deleted,created,updated,audit,notify_sr_submitted_project_owner,sold_to_contact_id,dashboard_from,enable_dashboard,attachment_id,custom_1,pm_approver_1,pm_approver_2,pm_approver_3,payroll_type_filter,te_allowance_approver,te_allowance_approvalprocess,cost_type_filter,custom_8,custom_10,portfolio_project_id,is_portfolio_project,project_exclude_filter,customer_exclude_filter,rv_approver,rv_approvalprocess,custom_15,custom_16,credit_invoice_layout_id,rate_card_id,rm_approver,rm_approvalprocess,bg_approver,bg_approvalprocess,contact_id,custom_17,custom_18,newsfeed_id,custom_27,custom_34,custom_37,custom_38,custom_40,custom_41,custom_42,custom_43,custom_44,custom_65,custom_66,custom_68,custom_71,custom_88,custom_89,custom_90,custom_91,custom_92,custom_93,custom_94,custom_95,custom_96,custom_97,custom_98,custom_99,custom_125,custom_127,custom_133,custom_137,custom_143,custom_146,custom_150,custom_158
44,PRS - Phase Two Project: Addition of Features,,RITM0024165,236,194,0,2,0,0,0,,,USD,0,0,0,0,0,11/18/2020,11/18/2020,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,1,4/4/2021 16:27,5/1/2021 12:01,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,40,0,,,,,,,,,,,,34800,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,PRS : Q-0XXXX PRS1,,5218,,,,0000-00-00
45,QSCAN - InteleOne XE - Project Hand-Off 1,,RITM0022179,238,31,0,4,0,0,0,,,AUD,0,0,0,0,0,11/16/2020,7/29/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,1,4/4/2021 16:27,4/15/2021 13:27,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,41,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,QSCAN : Q-0XXXX QSCAN,,3497,,,,0000-00-00
46,RANI - PARENT : RANI IntelePACS implementation + Clario - RITM0026518,,RITM0026518,247,204,2,4,0,0,0,,,USD,0,0,0,0,0,12/1/2020,5/20/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,42,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,RANI : RITM0026518,,8205,,,#Q-05147,0000-00-00
47,RISL - new IntelePACS/Clario Implementation - RITM0023026,,RITM0023026,261,0,2,4,0,0,0,,,USD,0,0,0,0,0,12/1/2020,7/6/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,43,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,RISL : RITM0023026,,8217,,,#Q-03127,0000-00-00
48,SJRA - Clario Smart Worklist Project,,RITM0023063,282,80,0,4,0,0,0,,,USD,0,0,0,0,0,12/8/2020,6/18/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,1,4/4/2021 16:27,4/15/2021 13:58,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,44,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,SJRA : Q-0XXXX SJRA,,3495,,,,0000-00-00
49,SRG - Implement - LDAP & 3D Server Side rendering - RITM0031105,,RITM0031105,290,98,1,4,0,0,0,On hold as the Clario project is being prioritised.,,NZD,0,0,0,0,0,11/13/2020,9/29/2021,,,,,,,,,,0,0,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,6/29/2021 20:36,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,45,0,,,,,,,,"16- New Module, Feature, or Product",Project,,,0,0000-00-00,4,12/31/2021,,12/31/2021,,,,,,,,SRG : RITM0031105,,8406,,,,0000-00-00
50,Implementation of HL7 feed with Clario Smart Worklist,,RITM0027235,365,0,0,2,0,0,0,,,USD,0,0,0,0,0,1/31/2019,10/29/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,1,4/4/2021 16:27,5/1/2021 12:21,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,46,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,USAT : Q-0XXXX USAT,,5394,,,,0000-00-00
51,USAT - Implementation of HL7 feed with Clario Smart Worklist - RITM0027235,,RITM0027235,365,198,2,5,0,0,0,,,USD,0,0,0,0,0,11/18/2020,10/29/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,6/28/2021 11:28,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,47,0,,,,,,,,,,,,36000,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,USAT : RITM0027235,,8009,,,,0000-00-00
52,VANTP - Upgrade contract  - Phase 3 - RITM0027624,,RITM0027624,317,233,2,5,0,0,0,,,USD,0,0,0,0,0,9/24/2019,7/29/2022,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,48,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,VANTP : RITM0027624,,8290,,,,0000-00-00
53,Training Services,,RITM0027631,317,233,0,4,0,0,0,Review,,USD,0,0,0,0,0,3/20/2020,9/29/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,49,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,VANTP : Q-0XXXX VANTP1,,5345,,,,0000-00-00
54,Clario Project Management Hours,,,369,64,0,4,0,0,0,,,USD,0,0,0,0,0,12/1/2020,5/27/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,1,4/4/2021 16:27,4/15/2021 14:14,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,50,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,WIND : Q-0XXXX WIND,,3486,,,,0000-00-00
55,WRDI - Odyssey AI Implementation - RITM0031853,,RITM0031853,338,37,2,5,0,0,0,On Hold - awaiting Zebra to explore options for the client's expections on how the product will function in their system.,,USD,0,0,0,0,0,12/15/2020,9/29/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,51,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,WRDI : RITM0031853,,8302,,,,0000-00-00
56,WSMI - SWL Implementation - RITM0031076,,RITM0031076,339,0,2,5,0,0,0,,,CAD,0,0,0,0,0,12/1/2020,3/30/2022,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,52,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,3/31/2022,,,,,,,,WSMI : RITM0031076,,8304,,,,0000-00-00
57,5415 - For Deletion,,NA,370,44,0,8,0,0,0,,,GBP,0,0,0,0,0,3/17/2021,3/17/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,,1,4/4/2021 16:27,5/25/2021 17:47,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,53,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,NA,,Delete,,,,0000-00-00
58,ZASCP - Odyssey A.I. Trial- Cloud Implementation,,RITM0032139,343,76,3,4,0,0,0,,,CAD,0,0,0,0,0,12/15/2020,7/9/2021,,,,,,,,,,0,0,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,54,0,,,,,,,,,,,,0,0000-00-00,,7/1/2021,,9/24/2021,,,,,,,,ZASCP : RITM0032139,,8307,,,,0000-00-00
59,5198 - For Deletion,,NA,343,0,0,8,0,0,0,,,CAD,0,0,0,0,0,12/1/2020,12/1/2020,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,,1,4/4/2021 16:27,5/25/2021 17:47,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,55,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,NA,,Delete,,,,0000-00-00
60,Amendment for contract #00003817,,,344,0,0,4,0,0,0,,,CAD,0,0,0,0,0,4/4/2021,4/2/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,1,4/4/2021 16:27,4/6/2021 5:36,,,0,,,0,,0,0,0,,0,0,,8014W000003e2nzQAA,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,56,0,,,,,,,,,,,,3250,4/4/2021,,0000-00-00,,0000-00-00,,,,,,,,ZABT : Q-00017,,3007,https://inteleradmedicalsystems--full.lightning.force.com/lightning/r/Order/8014W000003e2nzQAA/view,,,0000-00-00
61,5402 - For Deletion,,NA,200,64,0,8,0,0,0,,,CAD,0,0,0,0,0,10/10/2018,10/10/2018,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,,1,4/4/2021 16:27,5/25/2021 17:47,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,57,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,NA,,Delete,,,,0000-00-00
62,5340 - For Deletion,,NA,257,0,0,8,0,0,0,,,USD,0,0,0,0,0,4/20/2020,4/20/2020,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,,1,4/4/2021 16:27,5/25/2021 17:47,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,58,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,NA,,Delete,,,,0000-00-00
63,5395 - For Deletion,,NA,201,71,0,8,0,0,0,,,USD,0,0,0,0,0,1/29/2019,1/29/2019,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,,1,4/4/2021 16:27,5/25/2021 17:47,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,59,0,,,,,,,,,,,,98346,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,NA,,Delete,,,,0000-00-00
64,ICRC - Remote PACS Admin training - RITM0018479,,RITM0018479,146,112,2,6,0,0,0,,,USD,0,0,0,0,0,10/31/2018,5/28/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,60,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,ICRC : RITM0018479,,8130,,,#Q-01255,0000-00-00
65,CVPH - PACS Admin Course (1 Seat) - RITM0023209,,RITM0023209,100,193,2,2,0,0,0,,,USD,0,0,0,0,0,10/15/2018,5/28/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,61,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,CVPH : RITM0023209,,8098,,,#Q-01480,0000-00-00
66,YHV - InteleOne Project - RITM0021011,,RITM0021011,341,217,3,4,0,0,0,,,GBP,0,0,0,0,0,8/4/2020,9/17/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,62,0,,,,,,,,,,,,116236,0000-00-00,,0000-00-00,,3/1/2023,,,,,,,,YHV : RITM0021011,,8305,,,#Q-01655,0000-00-00
67,QSCAN - InteleOne XE - Project Hand-Off - RITM0022179,,RITM0022179,238,116,1,4,0,0,0,,,AUD,0,0,0,0,0,7/31/2019,11/29/2021,,,,,,,,,,0,0,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,18,63,0,,,,,,,,03- Clario,Project,,,0,0000-00-00,1,5/31/2021,,10/25/2021,,,,,,,,QSCAN : RITM0022179,,8198,,,#Q-01783,0000-00-00
68,SGRA - SGRA: Peer Review project - RITM0027498,,RITM0027498,276,193,2,5,0,0,0,CSM was Sandra Thompson,,USD,0,0,0,0,0,12/19/2018,6/28/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,64,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,SGRA : RITM0027498,,8262,,,#Q-01960,0000-00-00
69,GSR - SonoReview (Project put on hold indefinitely) - RITM0020915,,RITM0020915,132,20,1,4,0,0,0,,,AUD,0,0,0,0,0,4/25/2019,7/30/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,65,0,,,,,,,,,,,,9000,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,GSR : RITM0020915,,8125,,,#Q-01964,0000-00-00
70,VRSGB - New IntelePACS Install - RITM0020244,,RITM0020244,326,217,3,4,0,0,0,,,GBP,0,0,0,0,0,3/5/2019,6/18/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,66,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,VRSGB : RITM0020244,,8296,,,#Q-01996,0000-00-00
71,5391 - For Deletion,,NA,76,71,0,8,0,0,0,,,USD,0,0,0,0,0,2/25/2019,2/25/2019,,,,,,,,,,0,0,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,,1,4/4/2021 16:27,5/25/2021 17:47,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,67,0,,,,,,,,06- Site Addition,Project,,,40309,0000-00-00,,3/29/2021,Green,4/30/2021,Green,Green,,Green,Green,,,NA,,Delete,,,,0000-00-00
72,ONEWB - Patient Portal - RITM0030192,,RITM0030192,216,217,3,2,0,0,0,,,GBP,0,0,0,0,0,9/21/2020,4/30/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,68,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,ONEWB : RITM0030192,,8187,,,#Q-02288,0000-00-00
73,PACS Admin Course,,RITM0033782,246,128,2,5,0,0,0,,,USD,0,0,0,0,0,6/27/2019,5/28/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,69,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,7/31/2021,,,,,,,,RAM : RITM0033782,,8204,,,#Q-02797,0000-00-00
74,Laurel Bridge Support bank - Current,,RITM0020665,78,73,0,4,0,0,0,,,CAD,0,0,0,0,0,4/25/2019,5/31/2019,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,1,4/4/2021 16:27,5/1/2021 11:28,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,70,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,CDC : Q-02804,,5386,,,,0000-00-00
75,ZASCP - IntelePACS/Clario Implementation RITM0026191,,RITM0026191,343,76,1,4,0,0,0,,"This project has six calculation problems<br>1. ZASCP - Clario SmartWorklist Deployment (8): End date can not be used. The end date is before the start date<br>2. ZASCP - Clario SmartWorklist Deployment (8): End date can not be used. The user(s) have no scheduled hours between the start and the end date<br>3. ZASCP - Clario SWL Workflow Design & Implementation (49): End date can not be used. The end date is before the start date<br>4. ZASCP - Clario SWL Workflow Design & Implementation (49): End date can not be used. The user(s) have no scheduled hours between the start and the end date<br>5. Project Management (56): Dates and projections cannot be calculated. Make sure that assignment percentages, hours and schedule are reasonable.<br>6. Professional Services Non Billable (57): Dates and projections cannot be calculated. Make sure that assignment percentages, hours and schedule are reasonable.",CAD,0,0,0,0,0,6/19/2020,7/3/2040,,,,,,,,,,0,0,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,2,71,0,,,,,,,,,,,,127649,0000-00-00,,7/1/2021,,9/24/2021,,,,,,,,ZASCP : RITM0026191,,8308,,,#Q-02820,0000-00-00
76,5390 - For Deletion,,NA,74,98,0,8,0,0,0,,,AUD,0,0,0,0,0,2/28/2019,2/28/2019,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,,1,4/4/2021 16:27,5/25/2021 17:47,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,72,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,NA,,Delete,,,,0000-00-00
77,SRPC - InteleOne Implementation - RITM0022804,,RITM0022804,291,0,2,2,0,0,0,,,USD,0,0,0,0,0,7/31/2019,7/30/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,73,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,SRPC : RITM0022804,,8269,,,#Q-02953,0000-00-00
78,PRA - Clario worklist implementation CPART - RITM0024075,,RITM0024075,231,89,2,4,0,0,0,,,USD,0,0,0,0,0,5/6/2020,8/30/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,74,0,,,,,,,,,,,,58886,0000-00-00,,0000-00-00,,8/30/2021,,Yellow,Risk Category: Integration Issues,Yellow,,,,PRA : RITM0024075,,8192,,,#Q-03064,0000-00-00
79,CHEYRAD - New InteleOne Installation - RITM0023004,,RITM0023004,82,204,2,4,0,0,0,,,USD,0,0,0,0,0,6/27/2019,9/24/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,75,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,CHEYRAD : RITM0023004,,8088,,,#Q-03092,0000-00-00
80,RISL - Data Migration from Mach7,,RITM0023026,261,112,0,4,0,0,0,,,USD,0,0,0,0,0,6/17/2020,6/17/2020,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,1,4/4/2021 16:27,5/1/2021 11:59,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,76,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,RISL : Q-03127,,5384,,,,0000-00-00
81,5380 - For Deletion,,NA,117,193,0,8,0,0,0,Project Owner: CSM Caroline Barre,,USD,0,0,0,0,0,7/3/2019,7/3/2019,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,,1,4/4/2021 16:27,5/25/2021 17:47,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,77,0,,,,,,,,,,,,1376,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,NA,,Delete,,,,0000-00-00
82,DRGP - Disaster Recovery: DRGPSTGDEPOT1 - RITM0021187,,RITM0021187,104,98,1,8,0,0,0,"ID: SNF2226327

Hello @Vinson Thomas

The total for the entire project is 416872 studies migrated.

Thanks",,AUD,0,0,0,0,0,4/30/2019,5/28/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,5/6/2021 18:11,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,78,0,,,,,,,,15- DICOM Migration (DIT),,,,0,0000-00-00,,0000-00-00,Green,4/22/2021,Green,,,Green,,,,DRGP : RITM0021187,,8103,,,#Q-03218,0000-00-00
83,DJP - Clario Deployment - Additional Clario PS - PM Hours (Add 30h),,RITM0024537,102,100,0,4,0,0,0,,,AUD,0,0,0,0,0,9/14/2020,6/30/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,1,4/4/2021 16:27,4/15/2021 13:52,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,79,0,,,,,,,,04- PACs+Clario,Project,,,0,6/30/2021,2,6/30/2021,,6/30/2021,,,,,,,,DJP : Q-03219,,3133,,,,0000-00-00
84,5379 - For Deletion,,NA,35,98,0,8,0,0,0,,,AUD,0,0,0,0,0,7/3/2019,7/3/2019,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,,1,4/4/2021 16:27,5/25/2021 17:47,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,80,0,,,,,,,,,,,,0,0000-00-00,3,0000-00-00,,0000-00-00,,,,,,,,NA,,Delete,,,,0000-00-00
85,BHLR - Vital Clario,,RITM0025197,367,78,0,4,0,0,0,,,USD,0,0,0,0,0,9/23/2019,9/23/2019,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,1,4/4/2021 16:27,5/1/2021 12:06,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,81,0,,,,,,,,03- Clario,Project,,1,0,4/18/2021,,4/18/2021,,0000-00-00,,,,,,,,VITAL : Q-03330,,5371,,,,0000-00-00
